quarter_region,province_full,city,year,predicted_eok,actual_eok,abs_error_eok,ape_pct
충남,충청남도,금산군,2022,21406.06563956744,21362.989999999998,43.07563956744343,0.20163675387875682
충남,충청남도,논산시,2021,39260.64440026747,36575.27,2685.374400267472,7.34204942374307
충남,충청남도,논산시,2022,37823.52232661511,36325.5,1498.0223266151079,4.123886323973814
충남,충청남도,당진시,2021,102115.87122463272,93732.25,8383.62122463272,8.944222745781435
충남,충청남도,당진시,2022,96690.20146614555,91707.21999999999,4982.98146614556,5.433575967241795
충남,충청남도,보령시,2021,26828.531557366965,27116.88,288.34844263303603,1.0633540533904935
충남,충청남도,보령시,2022,28103.215664725332,27973.93,129.28566472533203,0.4621648253403509
충남,충청남도,부여군,2021,16016.812421892042,14972.23,1044.5824218920425,6.976799193520554
충남,충청남도,부여군,2022,15473.918864716976,15074.0,399.9188647169758,2.6530374467094058
충남,충청남도,서산시,2021,118740.9190853903,135114.14,16373.220914609716,12.118066188046427
충남,충청남도,서산시,2022,138920.79219134437,145187.07,6266.277808655635,4.316002663774147
충남,충청남도,서천군,2021,17927.598374261735,16400.18,1527.4183742617352,9.313424451815377
충남,충청남도,서천군,2022,16939.215929700673,16249.67,689.5459297006728,4.243445741979208
충남,충청남도,아산시,2021,339290.1154633933,347959.86,8669.744536606711,2.491593293722647
충남,충청남도,아산시,2022,357251.34460889077,359171.66,1920.3153911092086,0.5346511445555612
충남,충청남도,예산군,2021,31800.65632868897,31559.34,241.3163286889685,0.7646431411080475
충남,충청남도,예산군,2022,32534.936759076987,34940.03,2405.0932409230118,6.883489341374382
충남,충청남도,천안시,2021,263157.9937768575,265900.79000000004,2742.7962231425336,1.0315111223033724
충남,충청남도,천안시,2022,274060.503977175,277306.86,3246.356022824999,1.1706728145221503
충남,충청남도,청양군,2021,10662.88398564951,9971.22,691.6639856495112,6.936603401083431
충남,충청남도,청양군,2022,10339.980311730998,9779.92,560.0603117309984,5.7266348981484345
충남,충청남도,태안군,2021,16034.767571140479,14003.81,2030.9575711404796,14.502892935140363
충남,충청남도,태안군,2022,14573.518787470699,14119.4,454.1187874706993,3.2162753903898134
충남,충청남도,홍성군,2021,32360.900486983257,32723.29,362.3895130167439,1.1074360585892917
충남,충청남도,홍성군,2022,33783.88674693837,35400.93,1617.0432530616308,4.567798792465709
충북,충청북도,괴산군,2021,13291.787070786044,12754.33,537.4570707860439,4.213918495021251
충북,충청북도,괴산군,2022,13168.721212361059,13608.97,440.2487876389405,3.234989772473159
충북,충청북도,괴산군,2023,13884.762177091328,13999.16,114.39782290867151,0.817176337070735
충북,충청북도,단양군,2021,11030.730040634677,11103.14,72.40995936532272,0.6521574920727174
충북,충청북도,단양군,2022,11536.773168593634,11731.49,194.7168314063656,1.659779204571334
충북,충청북도,단양군,2023,12092.910301465652,12152.78,59.86969853434857,0.4926420007138167
충북,충청북도,보은군,2021,9942.153179125726,9831.66,110.49317912572587,1.123850693837316
충북,충청북도,보은군,2022,10158.749526839309,11886.23,1727.480473160691,14.533459920939531
충북,충청북도,보은군,2023,12147.88898551151,11051.61,1096.2789855115097,9.919631488185972
충북,충청북도,영동군,2021,10313.761570927596,10508.72,194.9584290724033,1.8552062389368382
충북,충청북도,영동군,2022,10843.63422057813,10386.92,456.71422057812924,4.397012979575555
충북,충청북도,영동군,2023,10598.21870879165,10418.039999999999,180.17870879165093,1.7294875887561474
충북,충청북도,옥천군,2021,13781.958533607596,14388.820000000002,606.8614663924054,4.217590229027852
충북,충청북도,옥천군,2022,14851.967388187835,15295.05,443.08261181216403,2.8969020160912455
충북,충청북도,옥천군,2023,15640.235438922302,14678.01,962.2254389223017,6.555557864603593
충북,충청북도,음성군,2021,81368.64188936581,83336.58,1967.9381106341898,2.361433731302856
충북,충청북도,음성군,2022,85670.99571965275,86742.87,1071.8742803472414,1.2356915102615829
충북,충청북도,음성군,2023,88359.70743383827,88085.42,274.28743383826804,0.3113880070484628
충북,충청북도,제천시,2021,32936.25726571068,34340.08,1403.8227342893224,4.088000768458671
충북,충청북도,제천시,2022,35645.1015395843,34916.0,729.1015395842987,2.088158837164334
충북,충청북도,제천시,2023,35906.983423074846,34995.33,911.6534230748439,2.6050716569177768
충북,충청북도,증평군,2021,14517.803098379158,15413.869999999999,896.0669016208412,5.813380426984536
충북,충청북도,증평군,2022,15872.886592413448,17289.35,1416.4634075865506,8.192693233618098
충북,충청북도,증평군,2023,17652.016863332956,17044.53,607.486863332957,3.564116249218706
충북,충청북도,진천군,2021,75827.33152244514,76392.69,565.3584775548661,0.7400688175201922
충북,충청북도,진천군,2022,78551.72767497766,77669.79,881.9376749776711,1.1354964072616536
충북,충청북도,진천군,2023,79014.78194221325,77677.11,1337.6719422132446,1.7220928304531986
충북,충청북도,청주시,2021,370347.4478939308,377242.64,6895.19210606924,1.827787046042632
충북,충청북도,청주시,2022,388718.25713064877,391711.56,2993.3028693512315,0.7641599521217172
충북,충청북도,청주시,2023,399130.48021587066,385145.39,13985.090215870645,3.631119722313344
충북,충청북도,충주시,2021,78393.08909474062,74531.05,3862.039094740612,5.181785436728199
충북,충청북도,충주시,2022,76895.98403990905,81197.11,4301.125960090954,5.297141684095597
충북,충청북도,충주시,2023,82791.85114793114,80520.47,2271.3811479311407,2.8208741801074195
